date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2022-02-07,1245876,227995,1922450,795071,8677323,1389574,708278,251467,132170,5680958,2414929,227284,393053,2971526,1651981,729700,748293,1206071,1199682,181010,987942,1637528,2306153,1364884,768457,1363925,251920,447455,668042,284180,2132154,494368,4856199,2494309,231721,2612719,997783,662250,2707891,465717,349499,1421539,230834,1944491,6410928,903771,107478,1584248,1382782,464630,1542751,150722
2022-02-08,1250383,227995,1926240,798036,8749154,1391694,709621,251669,132257,5700264,2419503,227817,395366,2977359,1655125,733153,748518,1212686,1202265,182401,988738,1639656,2306153,1375279,770522,1367130,253204,448709,669748,284567,2134058,495769,4860442,2498957,232537,2617104,998769,665486,2703775,465772,350080,1423919,231379,1950677,6425852,905112,107679,1588937,1382782,466125,1545059,151159
2022-02-09,1254032,230235,1931642,800373,8763025,1393600,710669,252068,132884,5713185,2424950,228336,397931,2982097,1655125,735422,749003,1220703,1204688,183499,989532,1642896,2316871,1379102,772844,1371733,254231,449393,671322,285863,2136387,497570,4866194,2509470,233252,2621375,1000480,668783,2708830,466243,350715,1427869,232046,1956831,6441195,907174,108166,1593675,1391026,468391,1548219,151803
2022-02-10,1256745,230235,1931642,802198,8785398,1395300,711695,252567,132628,5723066,2429839,229531,400299,2987514,1661563,736703,749021,1227638,1207405,184614,990631,1645809,2316871,1383555,774505,1378268,255411,450048,672296,287020,2139579,499392,4873548,2518195,233907,2625551,1003158,671923,2713459,467312,351334,1431067,232046,1962490,6458449,909109,108577,1598402,1391026,470807,1551117,152206
2022-02-11,1259580,232102,1941802,804145,8796222,1396697,712884,253010,132820,5776333,2434131,230238,402048,2987514,1664353,736703,749022,1232297,1210398,185773,991569,1648656,2324854,1388401,776717,1378959,256630,450661,673322,288191,2142157,500516,4878304,2525734,234377,2628814,1005388,674500,2717577,468038,351844,1431067,232725,1967475,6472685,910900,108969,1602677,1410596,472928,1553551,152581
2022-02-12,1262018,232102,1946086,806076,8801252,1397447,712884,253292,132820,5776333,2434131,230978,403137,2987514,1664353,739566,749022,1232297,1210398,187697,992510,1648656,2324854,1388401,776717,1379156,256630,450661,673322,288191,2144050,500516,4881825,2525734,234574,2630846,1006846,674500,2722395,468605,351844,1431067,232725,1969795,6484255,910900,108969,1602677,1410596,474712,1553551,152581
2022-02-13,1263072,232102,1950483,806877,8830604,1398195,712884,253534,132820,5776333,2434131,231510,403137,2987514,1664353,739566,749022,1232297,1210398,187697,993228,1648656,2324854,1388401,776717,1379156,256630,450661,673322,288191,2145147,500516,4886180,2525734,234685,2632336,1006846,674500,2724802,469285,351844,1431067,232725,1971117,6492275,910900,108969,1602677,1410596,476060,1553551,152581
2022-02-14,1263796,233961,1953168,807711,8844172,1399773,714408,253748,133295,5776333,2440543,232008,404629,3001775,1668404,739566,749032,1240115,1213437,187697,993653,1652829,2331102,1392731,781436,1386214,257852,451074,675186,288191,2146285,503623,4888634,2540372,235138,2633648,1009129,679241,2726796,469478,352794,1442546,233008,1976315,6499876,914028,109631,1610726,1410658,476957,1557743,153095
2022-02-15,1265932,233961,1953168,809396,8855149,1401036,715692,253881,133339,5776333,2443410,232302,406806,3004676,1669872,741648,757971,1244139,1214994,198665,994096,1654513,2331102,1399164,782689,1388065,258765,451718,675640,291083,2147857,504287,4890903,2543260,235574,2635769,1009507,680852,2729277,469377,353048,1443723,233441,1980250,6511509,914799,109793,1613719,1410658,477935,1559233,153335
2022-02-16,1267907,234810,1957085,810520,8871583,1402149,717520,254083,133459,5776333,2446525,232505,409129,3007997,1671299,743285,760377,1249266,1216390,202221,994577,1656412,2337406,1400624,783751,1390071,259701,451944,676364,291540,2150351,505359,4895155,2549339,235982,2638202,1010554,682566,2731855,470179,353377,1445381,233692,1984106,6519899,916191,110171,1616749,1410611,479214,1561035,153663
2022-02-17,1270015,234810,1959866,811669,8886498,1403113,718064,254441,133587,5776333,2448939,233155,411158,3010535,1672761,743773,760992,1254101,1218262,206005,995328,1659075,2337406,1402439,784338,1391960,260603,452189,676687,292187,2153093,506348,4898887,2554922,236273,2640201,1012168,684411,2735573,470726,353776,1447557,234084,1987652,6529589,917223,110417,1619839,1410499,480692,1562836,153850
2022-02-18,1271455,235956,1962920,812948,8894013,1403934,719327,254719,133697,5818706,2451908,233640,413372,3013718,1674269,743773,762353,1258447,1219464,209759,996182,1661206,2343175,1404662,785528,1392952,261722,452601,677345,293697,2155400,507323,4903700,2559793,236504,2642330,1013287,685953,2738475,471103,354045,1449637,234961,1990419,6541267,918222,110679,1622685,1410499,481818,1564381,154082
2022-02-19,1272608,235956,1962920,813925,8897391,1404491,719327,254946,133697,5818706,2451908,234015,414513,3013718,1674269,745530,762416,1258447,1219464,213770,997047,1661206,2343162,1404662,785528,1393187,261722,452601,677345,293697,2155400,507323,4906178,2559793,236618,2643929,1013287,685953,2742752,471666,354045,1449637,234961,1991723,6549582,918222,110679,1622685,1409253,481818,1564381,154082
2022-02-20,1273092,235956,1967702,814728,8900179,1404994,719327,255096,133697,5818706,2451908,234345,414513,3013718,1674269,745530,762416,1258447,1219464,218367,998136,1661206,2343162,1404662,785528,1393187,261722,452601,677345,293697,2155400,507323,4908315,2559793,236677,2644828,1013287,685953,2744145,472154,354045,1449637,234961,1992567,6551285,918222,110679,1622685,1409253,481818,1564381,154082
2022-02-21,1273484,235956,1967704,815299,8923481,1405817,720618,255210,133697,5818706,2455573,234551,414513,3013718,1676797,745530,763327,1264329,1221493,218797,998136,1661206,2343162,1404662,785528,1393262,261722,452901,677345,293697,2158820,508863,4910920,2569681,236843,2645679,1013287,685953,2744145,472335,354617,1449637,234961,1994049,6555964,918222,110679,1628593,1409253,484923,1566767,154082
2022-02-22,1274123,235956,1970442,816168,8933113,1406545,720956,255287,134066,5818706,2456866,234701,416868,3019960,1677710,746825,763385,1267592,1223067,221406,998888,1665586,2343162,1406654,787396,1396604,263358,453165,678401,293697,2160023,509178,4912831,2571397,237044,2647048,1015935,689325,2746745,472370,354817,1455967,235116,1996705,6562636,920290,111319,1630682,1409253,485498,1567714,154549
2022-02-23,1275355,237754,1971678,817227,8943068,1407102,721496,255385,134114,5818706,2458946,234835,419178,3022690,1678628,747702,764430,1270258,1224028,222925,999229,1666622,2350468,1410583,787938,1397882,264277,453490,678684,295701,2161190,509710,4915054,2574867,237313,2648371,1016945,690481,2749767,472534,355014,1456990,235541,1998940,6568186,920904,111584,1632675,1414429,486206,1568802,154662
2022-02-24,1276580,237754,1973479,817798,8956876,1407833,721954,256207,134326,5818706,2461103,235124,421587,3024667,1679591,748057,764506,1270258,1224969,224048,999890,1668242,2350468,1411593,788479,1399180,265177,453522,679715,296870,2161190,510330,4917723,2578517,237518,2649692,1018328,691337,2751629,472918,355294,1458075,235654,2000912,6574635,921531,111794,1634851,1414222,487446,1569673,154797
2022-02-25,1277837,238683,1975252,818121,8961205,1408355,722377,256337,134326,5818706,2462663,235435,423638,3026740,1680331,748057,765677,1274681,1225637,225253,1000562,1669594,2357955,1412497,789056,1400323,265797,453569,681387,297729,2164368,510783,4920073,2583404,237664,2651304,1019489,692261,2753361,473161,355509,1459070,235787,2002573,6581518,921956,112023,1636510,1417498,488359,1570460,154909
2022-02-26,1279006,238683,1976890,818931,8963499,1408661,722377,256447,134326,5844229,2462663,235780,423638,3026740,1680331,748849,765740,1274681,1225637,226120,1001509,1669594,2357955,1412497,789056,1400387,265797,453569,681387,297729,2165484,510783,4921916,2583404,237738,2652634,1019489,692261,2755730,473558,355509,1459070,235787,2003236,6586244,921956,112023,1636510,1417498,488359,1570460,154909
2022-02-27,1279364,238683,1976890,819426,8974245,1408953,722377,256551,134326,5844229,2462663,235789,423638,3026740,1680331,748849,765740,1274681,1225637,226143,1001890,1669594,2357955,1412497,789056,1400387,265797,453569,681387,297729,2166758,510783,4924032,2583404,237763,2653211,1019489,692261,2756546,473772,355509,1459070,235787,2003314,6587208,921956,112023,1636510,1417498,488359,1570460,154909
2022-02-28,1279565,239494,1976890,819984,8982134,1409679,723389,256621,134564,5844096,2465056,236151,426164,3031223,1681685,748849,766195,1277352,1225637,226150,1002279,1671292,2360399,1413576,789940,1401938,266579,475528,683766,298362,2167515,511434,4925221,2589517,237924,2653940,1021595,693929,2757425,473931,355925,1461155,235882,2005193,6591064,922852,112364,1639942,1423990,490111,1571997,155101
2022-03-01,1280351,239494,1976890,820677,8986444,1410295,723559,256656,134678,5844096,2466525,236269,427738,3033064,1682222,754073,766218,1280109,1225637,227332,1002634,1672594,2360399,1415652,790168,1402690,267231,475690,684031,298626,2168631,512120,4926708,2590748,238074,2654991,1021849,694649,2758482,473957,356095,1461426,236056,2006865,6596293,923130,112364,1641438,1423990,490544,1572682,155184
2022-03-02,1281610,240085,1976890,821236,8993487,1410827,723812,256753,134678,5844096,2467923,236435,429476,3034706,1682667,754511,767255,1282416,1227106,228241,1003039,1673611,2363519,1416191,790616,1403405,268100,475888,684441,298808,2170061,512550,4928597,2592991,238217,2656162,1022769,695323,2759653,474143,356436,1461805,236132,2008082,6600365,923591,112364,1643050,1427013,491042,1573463,155277
2022-03-03,1282372,240085,1980769,821717,9000996,1411338,724401,256895,134678,5844096,2469089,236749,430918,3035876,1683176,755022,767289,1284658,1227713,229275,1003510,1674585,2363519,1417015,790986,1404215,268950,476008,684821,298993,2171339,512938,4930987,2595368,238337,2657358,1023358,696003,2760952,474458,356627,1462329,236221,2008866,6604614,923987,112906,1644694,1427013,491698,1574039,155349
2022-03-04,1282945,240789,1980769,822202,9004582,1411720,724833,257065,134678,5858052,2470384,236983,432483,3037205,1683739,755022,767780,1286697,1228045,230273,1003908,1675767,2365827,1417811,791208,1404846,271030,476194,685346,299213,2172771,513311,4931337,2598014,238424,2658276,1024471,696717,2762093,474691,356783,1462846,236276,2009615,6608643,924248,113107,1645791,1430235,492276,1574581,155426
2022-03-05,1282945,240789,1980769,822900,9006020,1412008,724833,257181,134678,5858052,2470384,237167,432483,3037205,1683739,755547,767799,1286697,1228045,230720,1004290,1675767,2365827,1417811,791208,1404926,271030,476194,685346,299213,2173813,513311,4934709,2598014,238454,2659138,1024471,696717,2763033,475007,356783,1462846,236276,2009950,6612707,924248,113107,1645791,1430235,492276,1574581,155426
2022-03-06,1282945,240789,1980769,823210,9012485,1412218,724833,257270,134678,5858052,2470384,237363,432483,3037205,1683739,755547,767799,1286697,1228045,230720,1004539,1675767,2365827,1417811,791208,1404926,271030,476194,685346,299213,2174473,513311,4937052,2598014,238487,2659498,1024471,696717,2763589,475195,356783,1462846,236276,2010228,6613289,924248,113107,1645791,1430235,492276,1574581,155426
2022-03-07,1286655,241256,1980769,823532,9019175,1412829,727542,257325,134678,5858052,2472140,237455,434157,3039809,1685176,755547,768118,1286697,1228580,230720,1004762,1677619,2367688,1418694,791817,1405954,271191,476481,685865,299651,2175439,513994,4938085,2602244,238575,2659929,1024471,697775,2764367,475341,357136,1463842,236351,2010825,6616755,924791,113407,1648179,1432321,493361,1575712,155492
2022-03-08,1287286,241256,1980769,823926,9022599,1413352,728733,257367,135086,5858052,2473056,237518,434981,3040864,1685532,755968,768147,1286697,1228925,231285,1005056,1678247,2367688,1420149,791966,1406726,271336,476572,686236,299749,2176633,514170,4939110,2603138,238671,2660728,1024471,698127,2765682,475364,357266,1463920,236432,2011524,6621648,924891,113454,1649266,1432321,493653,1576128,155558
2022-03-09,1287822,242742,1980769,824469,9027190,1413775,729063,257438,135086,5858052,2474277,237672,436033,3042498,1685997,756257,768641,1286697,1229337,231469,1005333,1679034,2369853,1420720,792129,1407120,271464,476690,686806,299873,2177598,514511,4940801,2604971,238767,2661557,1024471,698564,2766523,475546,357440,1464224,236503,2012155,6626818,925089,113651,1649266,1434783,494030,1576701,155629
2022-03-10,1288454,242742,1987318,824988,9032549,1414161,729354,257848,135223,5858052,2475489,237672,437061,3043900,1686379,756359,768673,1288706,1229511,231758,1005716,1679921,2369853,1421312,792289,1407716,271590,476807,687506,299999,2178976,514901,4942548,2606754,238841,2662425,1026650,698982,2767631,475813,357647,1464590,236552,2012589,6632646,925275,113762,1651940,1434783,494406,1577169,155686
2022-03-11,1288999,243397,1987318,825653,9035262,1414492,729697,258024,135223,5868330,2476516,237672,437931,3045720,1686671,756359,768964,1288706,1229653,232011,1006062,1680673,2371788,1421869,792560,1408095,271641,476844,688054,299999,2180216,515164,4944777,2608603,238908,2663019,1026650,699362,2768513,476023,357802,1465127,236602,2013056,6640858,925519,113948,1653212,1437914,494875,1577659,155744
2022-03-12,1288999,243397,1987318,826201,9036885,1414733,729697,258024,135223,5868263,2476516,237672,437931,3045720,1686671,756778,768975,1288706,1229653,232293,1006432,1680673,2371788,1421869,792560,1408095,271641,476844,688054,299999,2180930,515164,4946173,2608603,238932,2663518,1026650,699362,2769336,476202,357802,1465127,236602,2013195,6644143,925519,113948,1653212,1437914,494875,1577659,155744
2022-03-13,1288999,243397,1987318,826570,9042036,1414967,729697,258185,135223,5868263,2476516,237672,437931,3045720,1686671,756778,768975,1288706,1229653,232293,1006636,1680673,2371788,1421869,792560,1408095,271641,476844,688054,300185,2181398,515164,4948375,2608603,238946,2663835,1026650,699362,2769702,476497,357802,1465127,236602,2013366,6645313,925519,113948,1653212,1437914,494875,1577659,155744
2022-03-14,1289510,243910,1987318,826913,9046862,1415414,730506,258226,135223,5868263,2477737,237672,439103,3048043,1687268,756778,769051,1288706,1230190,232293,1006782,1682693,2373336,1422344,792950,1409110,271774,476952,688054,300511,2181828,515531,4949357,2611733,239012,2663835,1026650,699960,2770077,476536,358209,1465127,236648,2013731,6646528,925872,114206,1654893,1440632,495539,1578362,155744
2022-03-15,1289727,243910,1987318,827336,9048693,1415818,730811,258287,135223,5868263,2478986,237672,439928,3049619,1687591,757017,769064,1288706,1230419,232647,1007040,1683224,2373336,1422815,793103,1409670,271875,477029,688054,300550,2182557,515625,4952485,2612382,239068,2663835,1026650,700361,2771090,476643,358429,1465739,236715,2014123,6649875,925966,114289,1656187,1440632,495728,1578877,155815
2022-03-16,1290165,244386,1987318,827709,9052399,1416197,731128,258347,135575,5868263,2480368,238764,440783,3050650,1687920,757265,769319,1288706,1230609,232953,1007372,1684036,2375430,1423683,793201,1410021,271948,477109,710848,300692,2184240,515818,4954524,2612382,239125,2663835,1026650,700660,2772116,476848,358637,1465739,236750,2014483,6652879,926149,114535,1657409,1440633,495960,1579385,155815
2022-03-17,1290692,244386,1992471,828166,9058542,1416532,731532,258428,135681,5868263,2481419,238764,441375,3051800,1688240,757334,769329,1298238,1230793,233237,1007748,1685055,2375430,1424107,793278,1410068,272036,477187,710848,300799,2185323,516026,4956880,2615124,239169,2666030,1029634,700960,2772886,477293,358880,1465739,236797,2014789,6657885,926322,114709,1658568,1442947,496182,1579906,155815
